player_full_name,player_team,opposition_team,round,season,home_game,last_3_avg,last_3_min,last_3_max,last_3_variance,last_5_avg,last_5_min,last_5_max,last_5_variance,last_7_avg,last_7_min,last_7_max,last_7_variance,last_10_avg,last_10_min,last_10_max,last_10_variance,dvp_5,percentage_over_avg_5,dvp_10,percentage_over_avg_10,dvp_15,percentage_over_avg_15
Josh Ward,Hawthorn,Melbourne,Round 23,2023,0,76.33333333333333,58,95,342.3333333333333,77.8,58,95,199.7,80.14285714285714,58,95,157.47619047619048,75.7,52,95,191.34444444444443,7.83,76.92,0.92,63.33,-0.55,52.27
Josh Weddle,Hawthorn,Melbourne,Round 23,2023,0,67.66666666666667,59,74,60.333333333333336,60.8,48,74,121.7,64.28571428571429,48,83,149.9047619047619,63.8,47,83,161.51111111111112,-10.15,29.41,-3.9,40.62,0.06,57.45
Josh Worrell,Adelaide Crows,Sydney Swans,Round 23,2023,1,58.666666666666664,33,81,584.3333333333334,58.2,33,81,298.7,59.57142857142857,33,81,252.61904761904762,61.7,33,81,215.7888888888889,-20.91,0,-11.32,24,-7.03,26.47
Judd McVee,Melbourne,Hawthorn,Round 23,2023,1,40,35,47,39,37.6,31,47,34.8,41.285714285714285,31,53,64.9047619047619,44,31,68,130.44444444444446,6.96,77.78,1.37,56.67,1.86,51.92
Judson Clarke,Richmond,North Melbourne,Round 23,2023,1,36,25,47,121,40.4,25,60,181.3,42.42857142857143,25,60,133.61904761904762,45.6,23,90,372.7111111111111,3.01,53.85,-0.12,50,-0.25,46.51
Junior Rioli,Port Adelaide,Fremantle,Round 23,2023,0,53.666666666666664,38,74,340.3333333333333,53,36,74,299,54.57142857142857,36,74,207.28571428571428,47.6,29,74,266.4888888888889,-0.36,46.15,4.16,52,2.79,45.16
Justin McInerney,Sydney Swans,Adelaide Crows,Round 23,2023,0,74.33333333333333,63,97,385.3333333333333,73.2,63,97,195.2,74.42857142857143,63,97,195.28571428571428,76.4,58,102,248.48888888888888,-12.35,15.38,-1.34,36,-3.53,35.14
Jy Farrar,Gold Coast Suns,Carlton,Round 23,2023,1,45,31,65,316,51.4,31,67,252.8,51.714285714285715,28,77,368.9047619047619,53.9,28,87,411.2111111111111,5.76,53.33,-1.48,41.38,2.13,47.83
Jy Simpkin,North Melbourne,Richmond,Round 23,2023,0,87.66666666666667,71,105,289.3333333333333,80.2,67,105,251.2,83.57142857142857,67,115,376.95238095238096,82.7,58,115,361.1222222222222,5.31,64.29,1.12,48.48,1.79,51.85
Jye Amiss,Fremantle,Port Adelaide,Round 23,2023,1,56,40,78,388,44,19,78,488.5,44.714285714285715,19,78,345.9047619047619,45.6,19,78,359.15555555555557,5.29,45.45,-3.18,40,0.88,50
Jye Caldwell,Essendon,GWS Giants,Round 23,2023,0,69.66666666666667,50,85,320.3333333333333,78.4,50,101,348.3,79,50,101,277.3333333333333,84.6,50,112,360.93333333333334,-2.6,50,-2.37,39.29,-2.29,46.3
Jye Menzie,Essendon,GWS Giants,Round 23,2023,0,50,31,69,361,45.2,31,69,223.7,46,31,69,184.33333333333334,48.7,31,69,145.34444444444443,-4.41,35.29,-1.69,46.51,0.52,49.18
Kade Chandler,Melbourne,Hawthorn,Round 23,2023,1,53.333333333333336,32,81,630.3333333333334,55,32,83,645.5,55.57142857142857,32,83,439.6190476190476,57.5,32,83,406.72222222222223,6.96,77.78,1.37,56.67,1.86,51.92
Kamdyn McIntosh,Richmond,North Melbourne,Round 23,2023,1,62,55,74,109,64.6,55,80,133.3,61.42857142857143,51,80,120.28571428571429,61.8,51,83,149.95555555555555,-5.36,40,-3.16,36.36,-1.68,33.33
Kane Farrell,Port Adelaide,Fremantle,Round 23,2023,0,49.333333333333336,36,64,197.33333333333334,61.4,36,82,374.8,65.14285714285714,36,98,474.8095238095238,65,36,98,320.44444444444446,-0.89,46.15,-2.2,37.93,-3.31,43.59
Kane Lambert,Richmond,North Melbourne,Round 23,2023,1,62.666666666666664,32,78,705.3333333333334,70.8,32,88,489.2,69.57142857142857,32,88,354.6190476190476,69.6,32,88,268.93333333333334,3.54,46.67,7.61,62.5,4.55,55.77
Karl Amon,Hawthorn,Melbourne,Round 23,2023,0,115.66666666666667,100,138,394.3333333333333,105.2,74,138,522.7,93.85714285714286,64,138,724.4761904761905,90.5,64,138,548.0555555555555,-10.15,29.41,-3.9,40.62,0.06,57.45
Karl Amon,Port Adelaide,Fremantle,Round 23,2023,0,115.66666666666667,100,138,394.3333333333333,105.2,74,138,522.7,93.85714285714286,64,138,724.4761904761905,90.5,64,138,548.0555555555555,-0.89,46.15,-2.2,37.93,-3.31,43.59
Kayne Turner,North Melbourne,Richmond,Round 23,2023,0,53.333333333333336,37,64,206.33333333333334,45,25,64,261.5,39.142857142857146,13,64,318.4761904761905,43.8,13,64,284.1777777777778,5.31,64.29,1.12,48.48,1.79,51.85
Keidean Coleman,Brisbane Lions,Collingwood,Round 23,2023,0,84.33333333333333,69,105,345.3333333333333,88.2,69,111,345.2,81.28571428571429,60,111,374.9047619047619,76.5,48,111,381.6111111111111,6.38,64.29,0.92,57.69,3.19,52.38
Kieren Briggs,GWS Giants,Essendon,Round 23,2023,1,106.33333333333333,75,130,800.3333333333334,95.6,73,130,637.3,90.28571428571429,59,130,615.2380952380952,94.7,59,130,485.56666666666666,-27.43,16.67,-25.28,22.22,-14.81,25
Kyle Hartigan,Hawthorn,Melbourne,Round 23,2023,0,25,21,28,13,28.4,21,45,94.3,30.857142857142858,13,61,272.4761904761905,33.7,13,61,232.45555555555555,-2.37,40,1.28,48,0.74,45.71
Kyle Langford,Essendon,GWS Giants,Round 23,2023,0,80,66,96,228,72.6,41,96,426.8,73.28571428571429,41,96,307.23809523809524,71.7,38,96,375.56666666666666,-13.44,20,-8.84,35.29,-3.15,50
Kysaiah Pickett,Melbourne,Hawthorn,Round 23,2023,1,66.66666666666667,62,73,32.333333333333336,74,62,93,149,68,26,93,447.3333333333333,61.4,26,93,508.7111111111111,-8.7,41.67,-0.18,55.56,1.59,58.33
Lachie Ash,GWS Giants,Essendon,Round 23,2023,1,90,76,97,147,86,73,97,128,83.14285714285714,73,97,110.47619047619048,84.5,73,97,92.94444444444444,1.54,55.56,-0.79,39.53,-0.69,53.12
Lachie Fogarty,Carlton,Gold Coast Suns,Round 23,2023,0,50.666666666666664,26,85,940.3333333333334,57.6,26,85,562.3,63.142857142857146,26,87,497.8095238095238,58.5,26,87,388.94444444444446,2.48,56.25,3.91,58.62,-0.1,44.44
Lachie Henderson,Geelong Cats,St Kilda,Round 23,2023,0,39,30,48,81,65.8,30,116,1437.2,68.14285714285714,30,116,1049.142857142857,61.5,21,116,971.3888888888889,8.15,64.29,9.52,65.62,9.9,60.87
Lachie Hunter,Melbourne,Hawthorn,Round 23,2023,1,93.66666666666667,69,113,505.3333333333333,84.6,53,113,568.8,85.71428571428571,53,113,419.57142857142856,85.1,53,113,349.2111111111111,7.02,57.14,3.71,58.82,1.32,55.32
Lachie Hunter,Western Bulldogs,West Coast Eagles,Round 23,2023,1,93.66666666666667,69,113,505.3333333333333,84.6,53,113,568.8,85.71428571428571,53,113,419.57142857142856,85.1,53,113,349.2111111111111,2.96,57.14,-4.94,40,-2.72,42.86
Lachie Jones,Port Adelaide,Fremantle,Round 23,2023,0,45,32,62,237,53,32,83,400.5,49.142857142857146,32,83,312.4761904761905,47.9,19,83,368.5444444444444,3.01,55.56,-2.45,42.86,-3.61,32.26
Lachie Neale,Brisbane Lions,Collingwood,Round 23,2023,0,81.33333333333333,60,104,485.3333333333333,84.8,60,105,377.7,96.85714285714286,60,127,675.8095238095239,99.6,60,127,526.0444444444445,2.94,50,5.44,68.18,4.73,59.38
Lachie Plowman,Carlton,Gold Coast Suns,Round 23,2023,0,54,48,59,31,44.4,27,59,192.8,48,27,79,327.6666666666667,49.3,27,79,226.67777777777778,0.69,55.56,2.21,60,0.69,58.62
Lachie Schultz,Fremantle,Port Adelaide,Round 23,2023,1,88.33333333333333,64,112,576.3333333333334,85.6,62,112,492.3,85.71428571428571,62,112,329.57142857142856,81.5,62,112,270.72222222222223,5.29,45.45,-3.18,40,0.88,50
Lachie Weller,Gold Coast Suns,Carlton,Round 23,2023,1,63.333333333333336,61,66,6.333333333333333,78,61,133,951,82.28571428571429,61,133,772.9047619047619,83.1,61,133,527.8777777777777,5.76,53.33,-1.48,41.38,2.13,47.83
Lachie Whitfield,GWS Giants,Essendon,Round 23,2023,1,99.33333333333333,77,134,926.3333333333334,101,77,134,471.5,96.57142857142857,77,134,378.2857142857143,96.2,77,134,260.84444444444443,-3.19,43.75,-1.07,42.42,-0.66,50.98
Lachie Young,North Melbourne,Richmond,Round 23,2023,0,57.333333333333336,46,71,160.33333333333334,62.6,46,90,322.3,64.42857142857143,46,90,229.95238095238096,69.9,46,90,234.54444444444445,-5.65,43.75,-5.67,37.93,-1.78,46.67
Lachlan Bramble,Hawthorn,Melbourne,Round 23,2023,0,53.333333333333336,39,74,336.3333333333333,61.4,39,81,318.3,65,39,96,411.3333333333333,69.1,39,96,342.76666666666665,-10.15,29.41,-3.9,40.62,0.06,57.45
Lachlan Gollant,Adelaide Crows,Sydney Swans,Round 23,2023,1,44,36,51,57,38,24,51,108.5,37.714285714285715,24,51,73.9047619047619,40.5,24,60,106.94444444444444,-0.65,41.67,-3.89,38.1,0.3,43.33
Lachlan Keeffe,GWS Giants,Essendon,Round 23,2023,1,25,11,43,268,30,11,58,391,31.714285714285715,11,58,281.23809523809524,36.2,11,62,279.06666666666666,1.54,55.56,-0.79,39.53,-0.69,53.12
Lachlan McNeil,Western Bulldogs,West Coast Eagles,Round 23,2023,1,45,42,50,19,41.2,32,50,42.7,41.142857142857146,29,53,76.47619047619048,46.8,29,61,134.17777777777778,-4.19,37.5,0.9,50,-0.56,48.89
Lachlan Murphy,Adelaide Crows,Sydney Swans,Round 23,2023,1,73.33333333333333,63,91,236.33333333333334,68.4,55,91,181.8,61.42857142857143,24,91,396.2857142857143,61.6,24,91,417.8222222222222,1.91,41.18,-4.98,27.03,-6.04,27.45
Lachlan Sholl,Adelaide Crows,Sydney Swans,Round 23,2023,1,64.66666666666667,53,82,234.33333333333334,58.6,33,82,322.3,61,33,82,240,63,33,107,430.22222222222223,0.77,50,-1.75,47.37,-2.82,44.3
Laitham Vandermeer,Western Bulldogs,West Coast Eagles,Round 23,2023,1,63.666666666666664,53,80,206.33333333333334,59.4,50,80,141.8,54.42857142857143,41,80,166.95238095238096,51.9,31,80,258.76666666666665,-4.19,37.5,0.9,50,-0.56,48.89
Lance Franklin,Sydney Swans,Adelaide Crows,Round 23,2023,0,77,72,80,19,57.4,23,80,742.3,57.57142857142857,23,93,903.2857142857143,55.6,14,93,856.4888888888889,-4.41,42.86,-6.79,45,-5.41,46.67
Levi Casboult,Carlton,Gold Coast Suns,Round 23,2023,0,71.66666666666667,62,79,76.33333333333333,63.2,40,79,227.7,63.142857142857146,38,88,360.14285714285717,64.4,38,88,244.48888888888888,5.26,71.43,2.81,51.61,4.31,55
Levi Casboult,Gold Coast Suns,Carlton,Round 23,2023,1,71.66666666666667,62,79,76.33333333333333,63.2,40,79,227.7,63.142857142857146,38,88,360.14285714285717,64.4,38,88,244.48888888888888,-4.29,27.27,-0.37,42.42,-1.89,44.26
Lewis Melican,Sydney Swans,Adelaide Crows,Round 23,2023,0,43.666666666666664,18,58,496.3333333333333,42.8,18,58,327.7,40.857142857142854,18,58,262.8095238095238,45.7,18,75,316.9,7.01,64.29,2.43,66.67,0.14,57.58
Lewis Young,Carlton,Gold Coast Suns,Round 23,2023,0,58,33,72,471,50,30,72,387.5,51.42857142857143,30,72,297.6190476190476,53.9,30,75,285.43333333333334,-18.18,0,-18.98,11.11,-17.94,15.38
Liam Baker,Richmond,North Melbourne,Round 23,2023,1,69,64,72,19,69,59,79,59.5,64,49,79,114.66666666666667,65,49,86,137.33333333333334,-5.36,40,-3.16,36.36,-1.68,33.33
Liam Duggan,West Coast Eagles,Western Bulldogs,Round 23,2023,0,91.33333333333333,83,96,52.333333333333336,91.4,83,99,54.3,98,83,116,164,103.2,69,140,537.7333333333333,5.69,57.89,1.15,52.94,-0.38,47.06
Liam Henry,Fremantle,Port Adelaide,Round 23,2023,1,81.66666666666667,74,87,46.333333333333336,78.4,72,87,44.3,83.57142857142857,72,116,234.28571428571428,81.9,44,118,473.65555555555557,-7.63,28.57,-1.57,41.86,-0.99,42.65
Liam Jones,Carlton,Gold Coast Suns,Round 23,2023,0,45,37,61,192,44.4,18,69,421.8,41.57142857142857,18,69,305.2857142857143,43.3,18,69,214.45555555555555,0.69,55.56,2.21,60,0.69,58.62
Liam Jones,Western Bulldogs,West Coast Eagles,Round 23,2023,1,45,37,61,192,44.4,18,69,421.8,41.57142857142857,18,69,305.2857142857143,43.3,18,69,214.45555555555555,13.04,90,6.57,65,2.96,51.72
Liam Ryan,West Coast Eagles,Western Bulldogs,Round 23,2023,0,72.33333333333333,38,95,914.3333333333334,69.2,38,95,520.7,75.14285714285714,38,97,466.4761904761905,68.2,9,97,748.6222222222223,7.81,87.5,5.8,73.68,1.61,56.67
Liam Shiels,Hawthorn,Melbourne,Round 23,2023,0,69.33333333333333,30,109,1560.3333333333333,73.8,30,109,817.7,72.42857142857143,30,109,558.952380952381,82,30,128,756.8888888888889,7.83,76.92,0.92,63.33,-0.55,52.27
Liam Shiels,North Melbourne,Richmond,Round 23,2023,0,69.33333333333333,30,109,1560.3333333333333,73.8,30,109,817.7,72.42857142857143,30,109,558.952380952381,82,30,128,756.8888888888889,5.31,64.29,1.12,48.48,1.79,51.85
Liam Stocker,Carlton,Gold Coast Suns,Round 23,2023,0,71.33333333333333,43,95,692.3333333333334,62.6,27,95,742.3,65.14285714285714,27,95,593.8095238095239,67.5,27,95,477.1666666666667,7.06,60,5.65,64.1,1.86,50
Liam Stocker,St Kilda,Geelong Cats,Round 23,2023,1,71.33333333333333,43,95,692.3333333333334,62.6,27,95,742.3,65.14285714285714,27,95,593.8095238095239,67.5,27,95,477.1666666666667,7.31,70.59,0.3,50,3.99,59.52
Lincoln McCarthy,Brisbane Lions,Collingwood,Round 23,2023,0,70,44,102,868,70,44,102,458.5,66.14285714285714,44,102,355.8095238095238,65.2,44,102,247.73333333333332,13.36,81.82,12.16,77.78,7.05,69.23
Lloyd Meek,Fremantle,Port Adelaide,Round 23,2023,1,69.33333333333333,46,89,472.3333333333333,68.2,46,89,259.7,74.28571428571429,46,95,291.23809523809524,69.6,41,95,315.6,11.92,80,7.6,75,5.73,73.33
Lloyd Meek,Hawthorn,Melbourne,Round 23,2023,0,69.33333333333333,46,89,472.3333333333333,68.2,46,89,259.7,74.28571428571429,46,95,291.23809523809524,69.6,41,95,315.6,-5.74,28.57,-10.44,30,-9.06,35.71
Lochie O'Brien,Carlton,Gold Coast Suns,Round 23,2023,0,43.333333333333336,35,58,162.33333333333334,52.2,35,80,333.7,57.142857142857146,35,80,297.8095238095238,59.1,35,80,222.76666666666668,7.06,60,5.65,64.1,1.86,50
Logan McDonald,Sydney Swans,Adelaide Crows,Round 23,2023,0,53.333333333333336,39,66,184.33333333333334,52.4,26,76,406.3,50.714285714285715,26,76,381.23809523809524,56.7,26,81,367.56666666666666,-4.41,42.86,-6.79,45,-5.41,46.67
Luke Breust,Hawthorn,Melbourne,Round 23,2023,0,72,52,84,304,62.2,36,84,398.2,58.857142857142854,36,84,298.8095238095238,66.6,36,90,373.6,-11.22,20,-10.13,22.73,-10.85,23.33
Luke Brown,Adelaide Crows,Sydney Swans,Round 23,2023,1,44.333333333333336,33,54,112.33333333333333,49.8,33,67,152.7,50,33,67,102.66666666666667,50.3,33,67,87.34444444444445,-5.55,50,-3.86,36,-6.44,30.3
Luke Dahlhaus,Geelong Cats,St Kilda,Round 23,2023,0,45.333333333333336,30,67,372.3333333333333,36.6,18,67,344.3,44.714285714285715,18,72,437.9047619047619,46.2,18,72,435.5111111111111,2.19,53.85,2.04,51.11,2.04,53.23
Luke Davies-Uniacke,North Melbourne,Richmond,Round 23,2023,0,103,82,120,373,110.2,82,138,428.2,105.14285714285714,63,138,650.1428571428571,96.6,63,138,679.1555555555556,-1.17,40,-1.14,38.89,1.91,42.31
Luke Dunstan,St Kilda,Geelong Cats,Round 23,2023,1,59.333333333333336,52,65,44.333333333333336,67.8,52,94,247.7,70.14285714285714,52,94,246.47619047619048,80.3,52,117,461.34444444444443,2.59,55.56,-0.72,52.63,-0.73,50
Luke Edwards,West Coast Eagles,Western Bulldogs,Round 23,2023,0,60.666666666666664,45,80,316.3333333333333,49.2,29,80,409.2,51.142857142857146,29,80,317.14285714285717,50.9,29,80,216.98888888888888,-3.62,43.75,0.1,60,-1.88,52.54
Luke Foley,West Coast Eagles,Western Bulldogs,Round 23,2023,0,59.333333333333336,45,76,244.33333333333334,61.6,45,76,149.8,56.285714285714285,30,76,238.57142857142858,52.8,30,76,247.06666666666666,8.45,72.73,10.78,70,6.97,64.52
Luke Jackson,Fremantle,Port Adelaide,Round 23,2023,1,110.33333333333333,79,149,1265.3333333333333,101.4,79,149,782.3,88,35,149,1172,91.8,35,149,876.1777777777778,-7.63,28.57,-1.57,41.86,-0.99,42.65
Luke Jackson,Melbourne,Hawthorn,Round 23,2023,1,110.33333333333333,79,149,1265.3333333333333,101.4,79,149,782.3,88,35,149,1172,91.8,35,149,876.1777777777778,6.96,77.78,1.37,56.67,1.86,51.92
Luke McDonald,North Melbourne,Richmond,Round 23,2023,0,55.666666666666664,31,86,780.3333333333334,67.6,31,87,658.3,76.28571428571429,31,111,715.2380952380952,75.9,31,111,542.1,-5.65,43.75,-5.67,37.93,-1.78,46.67
Luke Parker,Sydney Swans,Adelaide Crows,Round 23,2023,0,71.66666666666667,52,88,332.3333333333333,85,52,127,741.5,88,52,127,564.6666666666666,91,52,127,548.4444444444445,-10.65,22.22,-5.09,44.44,-6.58,50
Luke Pedlar,Adelaide Crows,Sydney Swans,Round 23,2023,1,57.333333333333336,39,68,254.33333333333334,51.4,38,68,203.3,54.57142857142857,38,68,174.95238095238096,55.1,38,71,164.1,0.77,50,-1.75,47.37,-2.82,44.3
Luke Ryan,Fremantle,Port Adelaide,Round 23,2023,1,88.66666666666667,76,112,409.3333333333333,90.8,76,112,221.2,97.71428571428571,76,142,529.9047619047619,98.5,76,143,659.1666666666666,-11.69,30.77,-5.19,36,-5.1,48.65
Luke Shuey,West Coast Eagles,Western Bulldogs,Round 23,2023,0,97.66666666666667,64,120,880.3333333333334,81.2,53,120,954.7,88.85714285714286,53,120,840.8095238095239,86.9,53,120,597.4333333333333,8.14,64.29,7.5,60.71,5.28,61.22
Mabior Chol,Gold Coast Suns,Carlton,Round 23,2023,1,32.333333333333336,26,38,36.333333333333336,46.4,26,82,494.3,52.285714285714285,26,87,563.9047619047619,50.7,26,87,489.34444444444443,-7.69,25,-4.93,28.57,-3.61,36.67
Mac Andrew,Gold Coast Suns,Carlton,Round 23,2023,1,58,41,68,219,57,34,77,342.5,49.42857142857143,13,77,497.6190476190476,49.5,13,77,513.1666666666666,-5.8,40,-7.69,21.74,-4.99,38.71
Malcolm Rosas,Gold Coast Suns,Carlton,Round 23,2023,1,51,36,66,225,56.2,36,83,343.7,50.714285714285715,27,83,350.23809523809524,47.5,27,83,273.8333333333333,-7.69,25,-4.93,28.57,-3.61,36.67
Marc Pittonet,Carlton,Gold Coast Suns,Round 23,2023,0,50.666666666666664,41,61,100.33333333333333,50.4,27,73,314.8,57,27,77,341,64.3,27,91,405.56666666666666,-18.18,0,-18.98,11.11,-17.94,15.38
Marcus Adams,Brisbane Lions,Collingwood,Round 23,2023,0,34.666666666666664,16,59,486.3333333333333,46.2,16,76,570.7,47.285714285714285,16,78,645.2380952380952,50.7,16,78,483.56666666666666,-1.83,37.5,1.05,52.94,0.84,46.15
Marcus Bontempelli,Western Bulldogs,West Coast Eagles,Round 23,2023,1,113,86,151,1147,121.8,86,151,743.2,119.85714285714286,86,151,506.8095238095238,122.1,86,158,511.2111111111111,-2.99,50,2.25,52.17,5.03,51.43
Marcus Windhager,St Kilda,Geelong Cats,Round 23,2023,1,66.33333333333333,64,70,10.333333333333334,82.6,64,114,525.8,80.57142857142857,64,114,363.2857142857143,75.7,42,114,406.9,-3.7,23.53,-7.69,30,-1.95,45.1
Mark Blicavs,Geelong Cats,St Kilda,Round 23,2023,0,92,81,105,147,90,81,105,89,91,80,107,123,89.1,73,107,118.54444444444445,1.64,57.14,9.54,68.42,8.69,66.67
Mark O'Connor,Geelong Cats,St Kilda,Round 23,2023,0,63.333333333333336,37,84,576.3333333333334,66.8,37,84,310.7,67.42857142857143,37,84,241.61904761904762,60.6,35,84,302.0444444444444,2.19,53.85,2.04,51.11,2.04,53.23
Marlion Pickett,Richmond,North Melbourne,Round 23,2023,1,47,34,54,127,49.4,34,71,236.3,44.57142857142857,26,71,239.61904761904762,45.8,26,71,164.17777777777778,-5.36,40,-3.16,36.36,-1.68,33.33
Mason Cox,Collingwood,Brisbane Lions,Round 23,2023,1,52.333333333333336,40,76,420.3333333333333,53.2,40,76,247.7,59,40,94,403.3333333333333,65.2,40,128,773.9555555555555,18.55,60,1.95,18.18,4.43,30.77
Mason Redman,Essendon,GWS Giants,Round 23,2023,0,85,62,100,409,86.6,62,100,269.8,84.14285714285714,62,100,198.8095238095238,81.5,57,100,211.16666666666666,5.24,54.55,7.87,73.68,4.02,61.11
Mason Wood,St Kilda,Geelong Cats,Round 23,2023,1,112,68,153,1813,101.4,68,153,1253.3,98.57142857142857,68,153,860.952380952381,92.5,68,153,689.3888888888889,-3.7,23.53,-7.69,30,-1.95,45.1
Massimo D'Ambrosio,Essendon,GWS Giants,Round 23,2023,0,56.333333333333336,31,97,1265.3333333333333,57,31,97,658,55.857142857142854,31,97,458.8095238095238,57.5,31,97,354.27777777777777,-4.41,35.29,-1.69,46.51,0.52,49.18
Matt Crouch,Adelaide Crows,Sydney Swans,Round 23,2023,1,109.33333333333333,103,120,86.33333333333333,101.8,82,120,185.7,98.28571428571429,78,120,203.9047619047619,95.1,78,120,166.1,3.51,36.36,-1.63,40,-1.42,42.42
Matt Flynn,GWS Giants,Essendon,Round 23,2023,1,79,68,85,91,75.8,68,85,65.2,71.14285714285714,50,85,136.8095238095238,70.9,44,110,362.9888888888889,-27.43,16.67,-25.28,22.22,-14.81,25
Matt Guelfi,Essendon,GWS Giants,Round 23,2023,0,50,27,67,427,48.2,27,67,255.7,54,27,88,395.3333333333333,54.6,27,88,387.3777777777778,-2.6,50,-2.37,39.29,-2.29,46.3
Matt Rowell,Gold Coast Suns,Carlton,Round 23,2023,1,88.66666666666667,73,104,240.33333333333334,84.8,69,104,198.2,86.42857142857143,69,104,146.61904761904762,82.6,68,104,143.82222222222222,1.73,60,0.97,57.14,2.3,63.64
Matt Taberner,Fremantle,Port Adelaide,Round 23,2023,1,41.666666666666664,35,45,33.333333333333336,45.4,35,62,103.3,45.285714285714285,35,62,71.9047619047619,47.4,31,70,146.26666666666668,5.29,45.45,-3.18,40,0.88,50
Matt de Boer,GWS Giants,Essendon,Round 23,2023,1,46.333333333333336,27,79,809.3333333333334,42.4,27,79,434.8,48.142857142857146,27,79,416.14285714285717,52.6,27,79,379.6,1.54,55.56,-0.79,39.53,-0.69,53.12
Mattaes Phillipou,St Kilda,Geelong Cats,Round 23,2023,1,63,43,73,300,60,43,73,233,53,31,73,305,54.8,31,73,229.73333333333332,-3.7,23.53,-7.69,30,-1.95,45.1
Matthew Cottrell,Carlton,Gold Coast Suns,Round 23,2023,0,60.333333333333336,56,69,56.333333333333336,59.8,52,69,53.2,65.57142857142857,52,95,207.61904761904762,66,50,97,289.77777777777777,2.48,56.25,3.91,58.62,-0.1,44.44
Matthew Kennedy,Carlton,Gold Coast Suns,Round 23,2023,0,77,60,93,273,72.2,60,93,180.2,76.28571428571429,60,95,192.9047619047619,77.1,54,97,241.2111111111111,-10.7,27.27,-6.16,23.81,-4.8,35.48
Matthew Owies,Carlton,Gold Coast Suns,Round 23,2023,0,52.333333333333336,44,63,94.33333333333333,54.2,44,63,58.2,55.285714285714285,44,66,63.57142857142857,50,25,66,141.77777777777777,1.46,40,1.57,50,-0.97,41.18
Maurice Rioli,Richmond,North Melbourne,Round 23,2023,1,34,23,40,91,31.6,23,40,64.3,34,23,57,156,44,23,71,366,3.01,53.85,-0.12,50,-0.25,46.51
Max Gawn,Melbourne,Hawthorn,Round 23,2023,1,104,84,131,589,117.8,84,162,927.7,108.71428571428571,84,162,859.5714285714286,101.6,84,162,704.9333333333333,-5.37,40,-6.67,22.22,-7.27,16.67
Max Holmes,Geelong Cats,St Kilda,Round 23,2023,0,55.333333333333336,40,81,500.3333333333333,70.2,40,109,800.7,70,40,109,660.6666666666666,69.1,40,109,520.1,8.15,57.14,4.34,52.63,5.47,58
Max King,St Kilda,Geelong Cats,Round 23,2023,1,66.33333333333333,50,77,206.33333333333334,55,18,77,544,57.714285714285715,18,77,384.9047619047619,61.5,18,83,370.5,5.25,54.55,-1.15,42.11,-0.68,46.88
Max Michalanney,Adelaide Crows,Sydney Swans,Round 23,2023,1,59.333333333333336,44,68,177.33333333333334,51,22,68,355,52.42857142857143,22,68,242.61904761904762,50.1,22,68,234.54444444444445,0.77,50,-1.75,47.37,-2.82,44.3
Michael Frederick,Fremantle,Port Adelaide,Round 23,2023,1,55.333333333333336,48,66,89.33333333333333,52.6,34,66,163.8,52.142857142857146,34,66,126.14285714285714,52.7,32,77,197.56666666666666,5.29,45.45,-3.18,40,0.88,50
Michael Hibberd,Melbourne,Hawthorn,Round 23,2023,1,38.666666666666664,23,57,294.3333333333333,44.4,23,74,429.3,49.857142857142854,23,78,443.14285714285717,46.5,23,78,358.5,6.96,77.78,1.37,56.67,1.86,51.92
Michael Walters,Fremantle,Port Adelaide,Round 23,2023,1,44,22,66,484,41.8,20,66,422.2,51.285714285714285,20,97,705.2380952380952,47.2,20,97,594.8444444444444,5.29,45.45,-3.18,40,0.88,50
Miles Bergman,Port Adelaide,Fremantle,Round 23,2023,0,61.666666666666664,53,74,120.33333333333333,54.6,40,74,161.8,46.42857142857143,22,74,307.95238095238096,50.1,22,78,304.5444444444444,-1.03,50,-2.44,43.18,-2.11,44.29
Mitch Crowden,Fremantle,Port Adelaide,Round 23,2023,1,48.333333333333336,29,73,505.3333333333333,53.4,29,73,325.3,49.42857142857143,26,73,323.6190476190476,47.7,18,73,334.6777777777778,-7.63,28.57,-1.57,41.86,-0.99,42.65
Mitch Duncan,Geelong Cats,St Kilda,Round 23,2023,0,91,85,94,27,90,85,94,21.5,94.85714285714286,85,128,230.14285714285714,96.7,74,128,290.4555555555556,8.15,64.29,9.52,65.62,9.9,60.87
Mitch Georgiades,Port Adelaide,Fremantle,Round 23,2023,0,53,36,64,223,49.8,29,64,258.7,46.142857142857146,13,64,403.4761904761905,54.2,13,80,446.84444444444443,-0.36,46.15,4.16,52,2.79,45.16
Mitch Hannan,Western Bulldogs,West Coast Eagles,Round 23,2023,1,47,31,70,417,42.4,20,70,368.3,46.285714285714285,20,70,337.57142857142856,46.9,20,75,382.1,-4.19,37.5,0.9,50,-0.56,48.89
Mitch Lewis,Hawthorn,Melbourne,Round 23,2023,0,68,49,98,691,71.4,49,99,620.3,64.71428571428571,43,99,552.2380952380952,69.4,43,99,490.4888888888889,-11.22,20,-10.13,22.73,-10.85,23.33
Mitch McGovern,Carlton,Gold Coast Suns,Round 23,2023,0,69,57,80,133,71.4,54,96,297.8,68.71428571428571,54,96,240.9047619047619,69.3,30,96,440.6777777777778,7.06,60,5.65,64.1,1.86,50
